Workflow_ID,Process_Name,Process_Step,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Delay_Minutes,Approval_Level,Employee_Workload,Cost_Per_Task
WF_2039,Customer Complaint,4,TASK_2039,Approval,Medium,Operations,EMP_23,11/7/2024 20:09,11/7/2024 21:55,38,106,1,68,Level 3,4,$460.89
WF_2040,Customer Complaint,4,TASK_2040,Approval,High,Customer Service,EMP_92,2/10/2024 23:32,2/11/2024 2:50,161,198,1,37,Level 1,4,$429.66
WF_2041,Purchase Order,3,TASK_2041,Review,Critical,Finance,EMP_145,10/17/2024 5:28,10/17/2024 7:12,38,104,1,66,Level 3,3,$207.12
WF_2042,Invoice Approval,3,TASK_2042,Review,Medium,Finance,EMP_140,8/8/2024 7:11,8/8/2024 10:31,130,200,1,70,Level 1,10,$489.58
WF_2043,Purchase Order,3,TASK_2043,Review,Medium,Customer Service,EMP_122,7/31/2024 14:24,7/31/2024 17:51,141,207,1,66,Level 2,8,$158.06
WF_2044,HR Onboarding,1,TASK_2044,Data Entry,Low,IT,EMP_84,9/29/2024 21:35,9/29/2024 22:56,65,81,1,16,Level 1,1,$299.95
WF_2045,Purchase Order,1,TASK_2045,Data Entry,Critical,Operations,EMP_36,4/7/2024 0:02,4/7/2024 1:45,64,103,1,39,Level 2,5,$454.53
WF_2046,IT Support Ticket,3,TASK_2046,Review,Critical,Operations,EMP_145,4/30/2024 9:42,4/30/2024 12:42,129,180,1,51,Level 3,4,$420.84
WF_2047,HR Onboarding,3,TASK_2047,Review,High,HR,EMP_144,4/6/2024 15:00,4/6/2024 18:30,211,210,0,0,Level 3,9,$250.29
WF_2048,Invoice Approval,3,TASK_2048,Review,Low,HR,EMP_12,2/23/2024 4:03,2/23/2024 7:29,120,206,1,86,Level 1,6,$278.29
WF_2049,HR Onboarding,1,TASK_2049,Data Entry,Medium,Operations,EMP_149,9/1/2024 3:44,9/1/2024 7:12,129,208,1,79,Level 3,4,$366.28
WF_2050,Customer Complaint,2,TASK_2050,Validation,Low,HR,EMP_120,7/14/2024 17:20,7/14/2024 18:02,22,42,1,20,Level 3,4,$103.71
WF_2051,HR Onboarding,3,TASK_2051,Review,Critical,HR,EMP_99,2/1/2024 1:01,2/1/2024 5:28,237,267,1,30,Level 2,9,$124.01
WF_2052,IT Support Ticket,3,TASK_2052,Review,High,Customer Service,EMP_78,10/20/2024 15:15,10/20/2024 16:32,38,77,1,39,Level 1,1,$472.21
WF_2053,IT Support Ticket,5,TASK_2053,Escalation,Critical,Operations,EMP_15,5/10/2024 15:27,5/10/2024 17:11,103,104,1,1,Level 1,10,$316.82
WF_2054,HR Onboarding,1,TASK_2054,Data Entry,High,Operations,EMP_65,10/28/2024 18:07,10/28/2024 20:07,108,120,1,12,Level 2,6,$221.46
WF_2055,HR Onboarding,4,TASK_2055,Approval,High,Operations,EMP_9,8/18/2024 7:47,8/18/2024 11:41,165,234,1,69,Level 2,6,$285.99
WF_2056,Invoice Approval,2,TASK_2056,Validation,Medium,Finance,EMP_137,11/8/2024 3:23,11/8/2024 5:26,14,123,1,109,Level 3,2,$469.11
WF_2057,Purchase Order,5,TASK_2057,Escalation,Medium,Customer Service,EMP_102,10/14/2024 6:49,10/14/2024 10:05,185,196,1,11,Level 3,5,$272.50
WF_2058,Purchase Order,2,TASK_2058,Validation,Low,Finance,EMP_130,2/29/2024 22:14,3/1/2024 2:41,204,267,1,63,Level 2,4,$53.81
WF_2059,Invoice Approval,1,TASK_2059,Data Entry,High,Finance,EMP_39,5/18/2024 22:39,5/19/2024 2:27,142,228,1,86,Level 3,4,$417.21
WF_2060,Purchase Order,5,TASK_2060,Escalation,Critical,HR,EMP_110,8/16/2024 5:38,8/16/2024 9:06,88,208,1,120,Level 3,4,$422.23
WF_2061,Purchase Order,1,TASK_2061,Data Entry,Low,Operations,EMP_7,12/5/2024 22:02,12/6/2024 0:40,147,158,1,11,Level 2,7,$64.43
WF_2062,Purchase Order,1,TASK_2062,Data Entry,Critical,Customer Service,EMP_34,2/18/2024 13:21,2/18/2024 14:47,71,86,1,15,Level 2,9,$275.51
WF_2063,HR Onboarding,5,TASK_2063,Escalation,Medium,Operations,EMP_53,7/31/2024 20:32,8/1/2024 1:13,168,281,1,113,Level 3,1,$281.70
WF_2064,IT Support Ticket,2,TASK_2064,Validation,Critical,Finance,EMP_11,7/21/2024 23:43,7/22/2024 2:00,86,137,1,51,Level 2,4,$485.72
WF_2065,IT Support Ticket,3,TASK_2065,Review,Low,Finance,EMP_47,2/26/2024 0:11,2/26/2024 1:39,49,88,1,39,Level 3,3,$451.47
WF_2066,Invoice Approval,4,TASK_2066,Approval,Medium,Finance,EMP_18,7/9/2024 10:19,7/9/2024 14:45,169,266,1,97,Level 1,5,$297.06
WF_2067,Invoice Approval,5,TASK_2067,Escalation,High,Operations,EMP_60,1/23/2024 8:55,1/23/2024 12:10,120,195,1,75,Level 2,7,$362.33
WF_2068,Customer Complaint,1,TASK_2068,Data Entry,Critical,Finance,EMP_61,12/1/2024 17:06,12/1/2024 20:55,206,229,1,23,Level 3,9,$131.96
WF_2069,Invoice Approval,4,TASK_2069,Approval,Critical,Customer Service,EMP_45,8/7/2024 0:33,8/7/2024 1:31,34,58,1,24,Level 3,4,$194.79
WF_2070,Purchase Order,5,TASK_2070,Escalation,High,IT,EMP_99,10/10/2024 12:36,10/10/2024 14:37,103,121,1,18,Level 1,1,$372.05
WF_2071,Purchase Order,1,TASK_2071,Data Entry,High,HR,EMP_39,11/5/2024 20:58,11/6/2024 1:42,172,284,1,112,Level 3,6,$416.26
WF_2072,Invoice Approval,3,TASK_2072,Review,Critical,Customer Service,EMP_34,2/16/2024 4:15,2/16/2024 8:46,176,271,1,95,Level 3,4,$367.07
WF_2073,Purchase Order,1,TASK_2073,Data Entry,Low,Operations,EMP_35,5/17/2024 9:43,5/17/2024 12:13,82,150,1,68,Level 2,4,$268.55
WF_2074,Invoice Approval,4,TASK_2074,Approval,Medium,IT,EMP_130,11/25/2024 6:42,11/25/2024 9:01,107,139,1,32,Level 1,5,$438.45
WF_2075,Purchase Order,5,TASK_2075,Escalation,Critical,Customer Service,EMP_15,12/24/2024 3:00,12/24/2024 6:12,165,192,1,27,Level 1,1,$445.70
WF_2076,HR Onboarding,3,TASK_2076,Review,Critical,Operations,EMP_89,8/4/2024 17:48,8/4/2024 19:52,129,124,0,0,Level 3,5,$354.41
WF_2077,Purchase Order,1,TASK_2077,Data Entry,High,IT,EMP_9,10/1/2024 8:32,10/1/2024 14:03,238,331,1,93,Level 2,8,$458.71
WF_2078,Customer Complaint,2,TASK_2078,Validation,Low,Customer Service,EMP_127,2/13/2024 18:05,2/13/2024 21:16,85,191,1,106,Level 1,8,$461.57
WF_2079,IT Support Ticket,5,TASK_2079,Escalation,Medium,Operations,EMP_132,2/2/2024 4:01,2/2/2024 7:55,230,234,1,4,Level 3,4,$293.65
WF_2080,HR Onboarding,3,TASK_2080,Review,High,Finance,EMP_135,11/5/2024 22:24,11/5/2024 22:59,10,35,1,25,Level 1,2,$432.62
WF_2081,IT Support Ticket,2,TASK_2081,Validation,Low,IT,EMP_93,12/26/2024 6:06,12/26/2024 11:13,191,307,1,116,Level 3,5,$103.65
WF_2082,Invoice Approval,5,TASK_2082,Escalation,High,IT,EMP_111,3/13/2024 19:16,3/13/2024 21:45,101,149,1,48,Level 3,4,$241.07
WF_2083,HR Onboarding,4,TASK_2083,Approval,Low,IT,EMP_28,12/5/2024 15:19,12/5/2024 20:01,237,282,1,45,Level 1,5,$167.05
WF_2084,IT Support Ticket,4,TASK_2084,Approval,High,HR,EMP_77,3/19/2024 20:53,3/20/2024 0:28,207,215,1,8,Level 2,9,$107.72
WF_2085,IT Support Ticket,5,TASK_2085,Escalation,High,HR,EMP_136,3/4/2024 1:45,3/4/2024 4:54,69,189,1,120,Level 3,8,$136.96
WF_2086,Customer Complaint,5,TASK_2086,Escalation,Critical,Operations,EMP_107,6/25/2024 13:08,6/25/2024 16:20,172,192,1,20,Level 3,6,$116.80
WF_2087,Purchase Order,5,TASK_2087,Escalation,Medium,Operations,EMP_54,12/3/2024 11:22,12/3/2024 12:27,67,65,0,0,Level 2,5,$432.07
WF_2088,Invoice Approval,3,TASK_2088,Review,Low,Customer Service,EMP_149,1/25/2024 0:21,1/25/2024 5:47,227,326,1,99,Level 2,9,$146.90
WF_2089,Customer Complaint,4,TASK_2089,Approval,High,Finance,EMP_92,12/18/2024 3:19,12/18/2024 6:32,111,193,1,82,Level 1,8,$294.23
WF_2090,Purchase Order,3,TASK_2090,Review,High,IT,EMP_121,5/13/2024 12:36,5/13/2024 16:17,192,221,1,29,Level 1,3,$466.28
WF_2091,Invoice Approval,2,TASK_2091,Validation,Medium,HR,EMP_57,5/20/2024 16:53,5/20/2024 19:59,169,186,1,17,Level 1,9,$368.37
WF_2092,Purchase Order,4,TASK_2092,Approval,High,IT,EMP_105,12/28/2024 13:50,12/28/2024 16:34,129,164,1,35,Level 2,7,$470.39
WF_2093,IT Support Ticket,4,TASK_2093,Approval,Critical,Operations,EMP_141,11/15/2024 20:35,11/16/2024 0:41,221,246,1,25,Level 2,7,$489.59
WF_2094,Purchase Order,2,TASK_2094,Validation,Medium,IT,EMP_147,10/27/2024 2:13,10/27/2024 6:51,170,278,1,108,Level 2,1,$453.10
WF_2095,Purchase Order,3,TASK_2095,Review,Low,Customer Service,EMP_132,6/1/2024 15:06,6/1/2024 17:29,114,143,1,29,Level 3,10,$347.29
WF_2096,Invoice Approval,2,TASK_2096,Validation,High,Customer Service,EMP_121,7/22/2024 8:38,7/22/2024 11:00,47,142,1,95,Level 3,9,$139.51
WF_2097,IT Support Ticket,3,TASK_2097,Review,Critical,IT,EMP_8,7/3/2024 7:52,7/3/2024 9:38,47,106,1,59,Level 3,8,$466.30
WF_2098,IT Support Ticket,3,TASK_2098,Review,Critical,IT,EMP_59,12/30/2024 8:08,12/30/2024 11:13,100,185,1,85,Level 3,8,$60.92
WF_2099,Customer Complaint,3,TASK_2099,Review,Critical,IT,EMP_133,4/10/2024 10:53,4/10/2024 12:36,81,103,1,22,Level 2,1,$212.60
WF_2100,IT Support Ticket,3,TASK_2100,Review,High,IT,EMP_93,6/28/2024 22:27,6/29/2024 2:17,133,230,1,97,Level 1,7,$455.38
WF_2101,Invoice Approval,3,TASK_2101,Review,Medium,Finance,EMP_21,2/11/2024 3:40,2/11/2024 5:39,11,119,1,108,Level 2,8,$484.91
WF_2102,Customer Complaint,5,TASK_2102,Escalation,Critical,IT,EMP_58,3/6/2024 14:28,3/6/2024 15:35,21,67,1,46,Level 1,10,$487.08
WF_2103,HR Onboarding,3,TASK_2103,Review,Critical,HR,EMP_24,7/9/2024 5:00,7/9/2024 8:06,84,186,1,102,Level 1,8,$237.48
WF_2104,HR Onboarding,2,TASK_2104,Validation,Critical,HR,EMP_45,6/8/2024 12:37,6/8/2024 16:13,194,216,1,22,Level 1,6,$84.74
WF_2105,Purchase Order,3,TASK_2105,Review,Medium,Operations,EMP_27,4/14/2024 4:48,4/14/2024 6:50,35,122,1,87,Level 2,1,$277.50
WF_2106,IT Support Ticket,3,TASK_2106,Review,High,Operations,EMP_75,1/11/2024 18:50,1/11/2024 20:45,90,115,1,25,Level 3,10,$268.89
WF_2107,Customer Complaint,4,TASK_2107,Approval,Low,Customer Service,EMP_78,5/20/2024 17:19,5/20/2024 18:20,23,61,1,38,Level 3,9,$347.07
WF_2108,Customer Complaint,1,TASK_2108,Data Entry,High,IT,EMP_45,9/21/2024 4:02,9/21/2024 6:57,80,175,1,95,Level 1,8,$407.38
WF_2109,Purchase Order,3,TASK_2109,Review,Critical,Finance,EMP_101,10/3/2024 12:30,10/3/2024 17:02,227,272,1,45,Level 2,3,$408.60
WF_2110,Customer Complaint,1,TASK_2110,Data Entry,Critical,IT,EMP_29,1/5/2024 12:11,1/5/2024 14:05,48,114,1,66,Level 3,1,$496.29
WF_2111,HR Onboarding,3,TASK_2111,Review,Critical,Finance,EMP_4,8/19/2024 17:09,8/19/2024 18:52,49,103,1,54,Level 3,6,$124.37
WF_2112,Purchase Order,5,TASK_2112,Escalation,Medium,IT,EMP_84,10/28/2024 8:53,10/28/2024 11:11,112,138,1,26,Level 3,8,$453.16
WF_2113,Invoice Approval,1,TASK_2113,Data Entry,Critical,Operations,EMP_75,2/18/2024 12:57,2/18/2024 15:24,58,147,1,89,Level 3,2,$482.08
WF_2114,HR Onboarding,3,TASK_2114,Review,Medium,Finance,EMP_66,9/8/2024 18:04,9/8/2024 20:46,83,162,1,79,Level 1,1,$92.87
WF_2115,HR Onboarding,5,TASK_2115,Escalation,High,Finance,EMP_67,4/19/2024 12:40,4/19/2024 13:55,39,75,1,36,Level 1,6,$253.54
WF_2116,Customer Complaint,3,TASK_2116,Review,Medium,IT,EMP_143,12/28/2024 14:13,12/28/2024 18:48,171,275,1,104,Level 1,3,$289.24
WF_2117,HR Onboarding,2,TASK_2117,Validation,Medium,Finance,EMP_61,7/15/2024 4:32,7/15/2024 6:44,93,132,1,39,Level 1,5,$145.13
WF_2118,Customer Complaint,1,TASK_2118,Data Entry,Critical,Operations,EMP_67,10/2/2024 22:32,10/3/2024 3:40,200,308,1,108,Level 2,9,$135.30
WF_2119,HR Onboarding,3,TASK_2119,Review,Medium,Customer Service,EMP_139,4/19/2024 1:11,4/19/2024 3:15,126,124,0,0,Level 3,8,$451.29
WF_2120,Purchase Order,4,TASK_2120,Approval,Low,Finance,EMP_132,7/6/2024 4:49,7/6/2024 6:38,33,109,1,76,Level 3,6,$375.93
WF_2121,HR Onboarding,2,TASK_2121,Validation,Low,Customer Service,EMP_36,10/18/2024 6:16,10/18/2024 11:18,229,302,1,73,Level 2,6,$66.46
WF_2122,Invoice Approval,2,TASK_2122,Validation,High,Operations,EMP_26,3/27/2024 21:18,3/28/2024 1:20,195,242,1,47,Level 1,3,$327.26
WF_2123,Invoice Approval,2,TASK_2123,Validation,High,Finance,EMP_33,12/4/2024 14:14,12/4/2024 17:20,169,186,1,17,Level 2,5,$419.57
WF_2124,Invoice Approval,5,TASK_2124,Escalation,High,Customer Service,EMP_105,11/5/2024 17:16,11/5/2024 20:03,116,167,1,51,Level 1,6,$421.25
WF_2125,HR Onboarding,4,TASK_2125,Approval,Low,IT,EMP_82,9/13/2024 19:34,9/13/2024 22:07,50,153,1,103,Level 1,8,$355.00
WF_2126,IT Support Ticket,2,TASK_2126,Validation,Medium,Customer Service,EMP_78,10/3/2024 9:00,10/3/2024 11:26,148,146,0,0,Level 3,5,$460.96
WF_2127,Purchase Order,4,TASK_2127,Approval,Low,Finance,EMP_81,2/22/2024 5:54,2/22/2024 7:58,76,124,1,48,Level 1,6,$75.39
WF_2128,Customer Complaint,4,TASK_2128,Approval,Medium,HR,EMP_128,3/6/2024 21:29,3/7/2024 1:17,232,228,0,0,Level 2,4,$470.43
WF_2129,IT Support Ticket,4,TASK_2129,Approval,Medium,Finance,EMP_30,12/3/2024 1:27,12/3/2024 2:58,42,91,1,49,Level 3,1,$333.43
WF_2130,Invoice Approval,5,TASK_2130,Escalation,Critical,Finance,EMP_131,3/26/2024 8:24,3/26/2024 11:23,118,179,1,61,Level 1,9,$180.43
WF_2131,Invoice Approval,5,TASK_2131,Escalation,High,Operations,EMP_84,10/1/2024 20:11,10/1/2024 23:28,194,197,1,3,Level 3,1,$344.87
WF_2132,Invoice Approval,2,TASK_2132,Validation,Critical,IT,EMP_94,12/29/2024 17:27,12/29/2024 19:12,34,105,1,71,Level 3,1,$482.55
WF_2133,Invoice Approval,5,TASK_2133,Escalation,Critical,Finance,EMP_35,3/4/2024 11:20,3/4/2024 15:30,176,250,1,74,Level 2,8,$113.96
WF_2134,Purchase Order,3,TASK_2134,Review,High,Finance,EMP_138,9/24/2024 8:10,9/24/2024 10:01,19,111,1,92,Level 3,1,$294.05
WF_2135,Invoice Approval,4,TASK_2135,Approval,Medium,Finance,EMP_115,3/23/2024 22:11,3/24/2024 2:43,196,272,1,76,Level 3,5,$71.91
WF_2136,HR Onboarding,1,TASK_2136,Data Entry,Medium,IT,EMP_33,6/17/2024 5:20,6/17/2024 6:03,43,43,0,0,Level 1,1,$120.37
WF_2137,Invoice Approval,4,TASK_2137,Approval,Low,HR,EMP_129,8/4/2024 22:32,8/5/2024 3:36,196,304,1,108,Level 2,3,$424.91
WF_2138,Invoice Approval,3,TASK_2138,Review,Medium,Finance,EMP_35,7/14/2024 15:10,7/14/2024 17:06,29,116,1,87,Level 1,1,$350.72
WF_2139,Invoice Approval,3,TASK_2139,Review,Medium,Operations,EMP_82,2/8/2024 13:24,2/8/2024 15:22,101,118,1,17,Level 3,9,$240.33
WF_2140,Customer Complaint,4,TASK_2140,Approval,High,Finance,EMP_5,2/17/2024 6:49,2/17/2024 8:40,112,111,0,0,Level 3,6,$362.88
WF_2141,Purchase Order,2,TASK_2141,Validation,Medium,Customer Service,EMP_89,6/22/2024 21:16,6/22/2024 22:34,28,78,1,50,Level 3,7,$488.70
WF_2142,Invoice Approval,2,TASK_2142,Validation,Medium,Customer Service,EMP_73,11/22/2024 20:45,11/22/2024 23:54,143,189,1,46,Level 1,5,$268.63
WF_2143,Customer Complaint,4,TASK_2143,Approval,Critical,IT,EMP_92,10/12/2024 3:41,10/12/2024 5:16,93,95,1,2,Level 3,8,$406.97
WF_2144,HR Onboarding,3,TASK_2144,Review,Critical,Operations,EMP_74,6/3/2024 4:14,6/3/2024 5:01,41,47,1,6,Level 2,10,$67.03
WF_2145,IT Support Ticket,2,TASK_2145,Validation,Medium,Finance,EMP_141,8/9/2024 0:08,8/9/2024 4:12,146,244,1,98,Level 1,10,$230.20
WF_2146,Invoice Approval,1,TASK_2146,Data Entry,Medium,HR,EMP_60,10/16/2024 19:36,10/16/2024 20:11,13,35,1,22,Level 3,1,$55.71
WF_2147,HR Onboarding,1,TASK_2147,Data Entry,Critical,Finance,EMP_63,1/29/2024 19:14,1/29/2024 21:47,100,153,1,53,Level 3,9,$409.10
WF_2148,Purchase Order,3,TASK_2148,Review,High,Operations,EMP_67,7/7/2024 4:19,7/7/2024 8:10,230,231,1,1,Level 3,1,$348.27
WF_2149,Purchase Order,5,TASK_2149,Escalation,Low,Finance,EMP_1,3/20/2024 9:53,3/20/2024 11:37,24,104,1,80,Level 1,8,$486.72
WF_2150,IT Support Ticket,5,TASK_2150,Escalation,Critical,Finance,EMP_16,5/25/2024 18:51,5/25/2024 22:47,163,236,1,73,Level 1,1,$147.59
WF_2151,IT Support Ticket,4,TASK_2151,Approval,Critical,Finance,EMP_62,10/4/2024 15:34,10/4/2024 17:56,78,142,1,64,Level 2,10,$54.53
WF_2152,Customer Complaint,2,TASK_2152,Validation,Critical,HR,EMP_119,7/2/2024 3:04,7/2/2024 7:42,212,278,1,66,Level 3,5,$126.04
WF_2153,Invoice Approval,5,TASK_2153,Escalation,Medium,HR,EMP_63,3/17/2024 10:09,3/17/2024 12:33,29,144,1,115,Level 2,7,$166.20
WF_2154,Customer Complaint,1,TASK_2154,Data Entry,High,HR,EMP_130,11/19/2024 21:44,11/19/2024 22:01,14,17,1,3,Level 2,4,$179.13
WF_2155,Purchase Order,2,TASK_2155,Validation,Low,IT,EMP_141,3/25/2024 7:49,3/25/2024 11:17,116,208,1,92,Level 1,6,$331.28
WF_2156,Invoice Approval,4,TASK_2156,Approval,Low,Finance,EMP_150,8/27/2024 16:04,8/27/2024 18:10,90,126,1,36,Level 2,8,$388.41
WF_2157,HR Onboarding,2,TASK_2157,Validation,High,Finance,EMP_26,1/10/2024 14:47,1/10/2024 18:22,144,215,1,71,Level 1,9,$91.41
WF_2158,Purchase Order,2,TASK_2158,Validation,Medium,HR,EMP_106,8/12/2024 20:29,8/12/2024 21:57,29,88,1,59,Level 3,9,$216.73
WF_2159,IT Support Ticket,1,TASK_2159,Data Entry,Critical,Customer Service,EMP_110,3/20/2024 3:18,3/20/2024 4:57,69,99,1,30,Level 2,7,$154.50
WF_2160,Invoice Approval,2,TASK_2160,Validation,Critical,Operations,EMP_1,5/22/2024 7:35,5/22/2024 11:29,191,234,1,43,Level 1,10,$93.32
WF_2161,HR Onboarding,5,TASK_2161,Escalation,Critical,Finance,EMP_67,4/24/2024 15:30,4/24/2024 19:43,141,253,1,112,Level 2,6,$57.31
WF_2162,Customer Complaint,1,TASK_2162,Data Entry,Medium,Operations,EMP_147,9/29/2024 22:33,9/30/2024 2:20,154,227,1,73,Level 1,8,$417.74
WF_2163,HR Onboarding,1,TASK_2163,Data Entry,Critical,Finance,EMP_129,11/5/2024 21:15,11/5/2024 22:29,72,74,1,2,Level 3,3,$182.91
WF_2164,Invoice Approval,4,TASK_2164,Approval,Low,Operations,EMP_147,8/1/2024 4:07,8/1/2024 6:10,69,123,1,54,Level 2,7,$417.40
WF_2165,Invoice Approval,1,TASK_2165,Data Entry,Critical,Operations,EMP_72,10/2/2024 6:15,10/2/2024 7:28,64,73,1,9,Level 3,10,$141.22
WF_2166,Purchase Order,3,TASK_2166,Review,Critical,HR,EMP_5,6/21/2024 8:45,6/21/2024 12:52,189,247,1,58,Level 1,4,$153.11
WF_2167,Customer Complaint,1,TASK_2167,Data Entry,Medium,Customer Service,EMP_76,10/17/2024 22:56,10/18/2024 1:21,99,145,1,46,Level 3,5,$385.66
WF_2168,IT Support Ticket,2,TASK_2168,Validation,Critical,Operations,EMP_106,12/21/2024 1:43,12/21/2024 6:32,198,289,1,91,Level 1,9,$282.81
WF_2169,Purchase Order,1,TASK_2169,Data Entry,High,HR,EMP_115,9/4/2024 12:17,9/4/2024 15:43,143,206,1,63,Level 1,7,$322.09
WF_2170,HR Onboarding,5,TASK_2170,Escalation,Critical,Finance,EMP_27,2/3/2024 21:57,2/4/2024 1:29,172,212,1,40,Level 1,10,$246.27
WF_2171,HR Onboarding,2,TASK_2171,Validation,Medium,Customer Service,EMP_63,9/10/2024 18:55,9/10/2024 21:50,108,175,1,67,Level 1,7,$480.93
WF_2172,Invoice Approval,1,TASK_2172,Data Entry,High,IT,EMP_70,11/1/2024 19:08,11/1/2024 23:56,238,288,1,50,Level 2,10,$267.60
WF_2173,Invoice Approval,3,TASK_2173,Review,Medium,IT,EMP_130,7/15/2024 6:21,7/15/2024 10:04,202,223,1,21,Level 3,5,$51.91
WF_2174,Purchase Order,4,TASK_2174,Approval,Critical,Customer Service,EMP_114,8/18/2024 22:58,8/19/2024 3:59,212,301,1,89,Level 2,4,$399.81
WF_2175,Purchase Order,1,TASK_2175,Data Entry,High,HR,EMP_24,7/7/2024 5:13,7/7/2024 7:37,108,144,1,36,Level 2,6,$229.78
WF_2176,Customer Complaint,1,TASK_2176,Data Entry,High,IT,EMP_15,3/15/2024 7:55,3/15/2024 11:42,186,227,1,41,Level 1,1,$272.50
WF_2177,IT Support Ticket,3,TASK_2177,Review,Critical,Operations,EMP_9,11/21/2024 9:57,11/21/2024 13:29,110,212,1,102,Level 1,10,$123.52
WF_2178,Purchase Order,5,TASK_2178,Escalation,Critical,IT,EMP_26,6/17/2024 22:33,6/18/2024 0:26,113,113,0,0,Level 2,3,$327.28
WF_2179,IT Support Ticket,1,TASK_2179,Data Entry,Low,Customer Service,EMP_69,1/11/2024 2:29,1/11/2024 6:33,154,244,1,90,Level 1,6,$139.10
WF_2180,HR Onboarding,5,TASK_2180,Escalation,Medium,Operations,EMP_44,12/16/2024 7:44,12/16/2024 10:27,102,163,1,61,Level 1,9,$231.62
WF_2181,Customer Complaint,5,TASK_2181,Escalation,Low,Operations,EMP_15,1/30/2024 1:34,1/30/2024 3:44,123,130,1,7,Level 2,8,$355.66
WF_2182,HR Onboarding,1,TASK_2182,Data Entry,Critical,Customer Service,EMP_30,3/22/2024 0:26,3/22/2024 2:19,32,113,1,81,Level 1,6,$70.22
WF_2183,Invoice Approval,2,TASK_2183,Validation,Medium,Operations,EMP_16,7/6/2024 17:22,7/6/2024 21:07,202,225,1,23,Level 2,9,$74.88
WF_2184,Invoice Approval,5,TASK_2184,Escalation,Critical,IT,EMP_26,8/8/2024 5:27,8/8/2024 11:13,234,346,1,112,Level 2,4,$478.75
WF_2185,IT Support Ticket,2,TASK_2185,Validation,Medium,IT,EMP_89,3/29/2024 0:06,3/29/2024 1:32,91,86,0,0,Level 1,10,$373.45
WF_2186,Invoice Approval,5,TASK_2186,Escalation,High,Operations,EMP_20,11/2/2024 7:28,11/2/2024 11:17,122,229,1,107,Level 2,5,$353.71
WF_2187,Invoice Approval,3,TASK_2187,Review,Low,HR,EMP_78,8/17/2024 3:25,8/17/2024 4:22,44,57,1,13,Level 3,2,$488.23
WF_2188,Purchase Order,1,TASK_2188,Data Entry,Low,Customer Service,EMP_99,7/31/2024 22:53,8/1/2024 1:10,78,137,1,59,Level 1,5,$126.59
WF_2189,HR Onboarding,5,TASK_2189,Escalation,Low,IT,EMP_105,12/9/2024 21:55,12/9/2024 23:42,92,107,1,15,Level 1,10,$481.89
WF_2190,Customer Complaint,2,TASK_2190,Validation,Low,Finance,EMP_108,2/25/2024 10:40,2/25/2024 13:00,124,140,1,16,Level 2,7,$404.30
WF_2191,IT Support Ticket,3,TASK_2191,Review,High,IT,EMP_131,11/8/2024 13:29,11/8/2024 14:51,80,82,1,2,Level 2,6,$118.73
WF_2192,Customer Complaint,1,TASK_2192,Data Entry,Low,Finance,EMP_144,8/29/2024 2:56,8/29/2024 5:22,144,146,1,2,Level 2,5,$401.69
WF_2193,Invoice Approval,4,TASK_2193,Approval,Medium,Customer Service,EMP_100,12/25/2024 16:05,12/25/2024 17:39,52,94,1,42,Level 1,4,$131.61
WF_2194,Purchase Order,2,TASK_2194,Validation,High,Finance,EMP_4,12/26/2024 8:52,12/26/2024 14:19,210,327,1,117,Level 2,8,$153.30
WF_2195,IT Support Ticket,3,TASK_2195,Review,Low,Operations,EMP_31,9/13/2024 11:04,9/13/2024 15:24,222,260,1,38,Level 1,7,$415.76
WF_2196,Invoice Approval,5,TASK_2196,Escalation,Critical,HR,EMP_69,2/17/2024 18:50,2/17/2024 19:52,40,62,1,22,Level 1,1,$117.55
WF_2197,Customer Complaint,1,TASK_2197,Data Entry,Medium,IT,EMP_17,3/1/2024 6:23,3/1/2024 10:54,194,271,1,77,Level 2,2,$107.72
WF_2198,HR Onboarding,1,TASK_2198,Data Entry,High,IT,EMP_80,9/26/2024 3:25,9/26/2024 6:59,104,214,1,110,Level 3,8,$230.21
WF_2199,Customer Complaint,4,TASK_2199,Approval,High,IT,EMP_80,11/26/2024 1:04,11/26/2024 5:18,153,254,1,101,Level 1,7,$117.54
WF_2200,Purchase Order,2,TASK_2200,Validation,Low,Customer Service,EMP_118,12/27/2024 21:13,12/28/2024 1:53,218,280,1,62,Level 3,8,$487.94
WF_2201,Purchase Order,2,TASK_2201,Validation,Low,IT,EMP_120,10/12/2024 2:02,10/12/2024 4:00,46,118,1,72,Level 2,1,$445.83
WF_2202,Purchase Order,2,TASK_2202,Validation,Low,Customer Service,EMP_112,12/6/2024 15:01,12/6/2024 18:22,193,201,1,8,Level 1,2,$69.92
WF_2203,IT Support Ticket,5,TASK_2203,Escalation,Medium,HR,EMP_75,8/8/2024 13:14,8/8/2024 14:59,104,105,1,1,Level 3,10,$303.88
WF_2204,IT Support Ticket,3,TASK_2204,Review,Low,Customer Service,EMP_28,10/25/2024 19:45,10/25/2024 22:55,92,190,1,98,Level 2,8,$80.98
WF_2205,IT Support Ticket,2,TASK_2205,Validation,High,HR,EMP_30,8/5/2024 21:57,8/5/2024 23:33,81,96,1,15,Level 3,2,$368.53
